#{"t_start": 1761400245.0864158, "env_id": "None"}
r,l,t
51.782867,191,2758.237515
61.997135,188,2758.377799
47.42859,181,2759.073853
70.67141,198,2759.320369
40.317146,144,2759.342574
28.597143,130,2760.04048
48.422855,165,2760.228354
49.485725,187,2760.448624
49.48287,167,2760.660895
26.997143,161,2760.660895
68.87714,181,2761.606818
54.417126,184,2761.975577
73.55147,224,2762.461326
60.67717,187,2762.686207
63.968582,180,2762.82662
45.20858,155,2762.851743
78.040016,206,2763.339117
50.32001,245,2764.072883
49.180016,179,2764.192967
67.060036,185,2764.809081
51.322872,152,2765.196656
52.299984,180,2765.382269
35.671425,169,2765.46992
72.9114,209,2766.114908
79.228584,214,2766.761692
47.55142,164,2766.781742
69.86858,191,2767.207117
34.83143,162,2767.207117
55.100002,166,2767.895535
59.77714,180,2767.922721
44.074295,204,2768.1165
39.48858,169,2768.575183
4.4,114,2768.84922
40.282856,179,2769.343911
62.74574,192,2769.527128
59.14573,201,2770.149803
49.942856,160,2770.206965
50.880024,167,2770.584934
3.1428576,94,2770.798992
29.005714,164,2771.032912
22.371433,218,2771.11239
32.862854,163,2771.278113
66.08287,205,2772.884373
2.857143,102,2772.951651
50.948574,172,2772.968164
28.685713,151,2773.141989
32.619995,127,2773.164183
58.637127,183,2773.208854
19.662859,160,2773.873791
54.50857,197,2774.006886
2.4571433,89,2774.122841
29.028572,130,2774.992394
44.117138,168,2775.501081
40.602848,193,2775.70197
70.377144,205,2775.873987
27.93714,146,2776.252295
59.045742,172,2776.328079
30.825706,180,2776.509933
93.31145,231,2776.529258
6.3999996,119,2777.45138
54.868557,185,2777.648285
54.080013,164,2777.909567
59.13716,180,2778.500983
39.431427,157,2778.512994
4.4771423,163,2778.737582
30.84,158,2778.805103
34.13143,139,2779.45397
76.90287,223,2779.70816
47.00286,163,2780.215948
45.768578,180,2780.725197
43.242855,150,2780.912396
44.622852,168,2781.559037
16.222855,127,2781.584424
55.462868,190,2781.769605
55.088593,213,2781.839241
54.171432,193,2782.742301
61.148582,177,2782.752344
51.27144,165,2783.253254
61.471405,195,2783.652457
47.79715,157,2783.836978
41.457146,145,2783.922586
46.32287,178,2784.126251
48.777138,178,2784.313433
71.61432,175,2785.303185
40.24571,192,2785.648034
32.237144,129,2785.688785
3.485715,106,2785.700813
47.96002,167,2786.111641
60.040016,205,2786.340189
61.93715,177,2786.563777
65.77429,188,2787.06266
28.074287,162,2787.980793
49.58286,163,2788.228091
56.062866,172,2788.437138
49.871414,190,2788.6915
40.568577,134,2788.802628
53.48287,180,2788.907235
40.968567,171,2789.095193
44.73429,155,2789.609132
54.89716,156,2790.520478
64.00287,191,2790.748171
50.28285,176,2791.090686
44.491436,163,2791.153825
52.66857,173,2791.53258
54.377144,166,2791.54459
71.511444,191,2791.572
28.508562,156,2791.851756
14.851429,145,2792.956569
3.5428572,102,2793.001311
55.414276,186,2793.336742
11.245716,164,2793.594691
42.105717,143,2793.641018
57.865734,171,2794.034328
57.297153,205,2794.06767
20.220001,150,2794.082786
34.23714,148,2795.030728
47.69428,162,2795.648337
47.431442,139,2795.907754
34.879997,172,2796.063301
37.179996,161,2796.128006
53.0343,164,2796.61739
62.78857,182,2797.020148
12.122864,189,2797.058944
25.448574,130,2797.748406
35.817146,172,2798.114573
69.22288,195,2798.140735
3.3142862,111,2798.583371
64.322876,189,2798.851068
45.842865,161,2798.994864
72.157166,213,2799.096109
58.714314,208,2800.048096
54.11715,173,2800.643359
60.148567,227,2801.103448
43.54286,174,2801.112647
52.871433,162,2801.283529
40.834286,158,2801.291576
79.491425,220,2801.339744
46.197147,158,2801.376495
36.971428,142,2802.663032
18.068573,119,2802.86124
33.55429,196,2802.901527
19.328568,135,2803.640774
49.291428,153,2803.845012
50.562866,177,2804.001225
76.4457,211,2804.553832
99.48287,233,2804.981018
27.794289,147,2805.285763
58.785717,168,2805.735347
54.911438,195,2805.936846
57.065735,172,2806.613675
3.9428573,92,2806.690426
70.757164,203,2806.79842
67.194305,211,2807.079775
51.171413,164,2807.477357
85.37717,215,2809.603618
20.397144,173,2810.114043
46.680008,164,2810.134091
40.994293,154,2810.684194
43.760006,148,2810.839257
47.585705,160,2811.353076
56.268604,188,2811.403295
67.334305,190,2812.18521
41.13142,168,2812.37037
63.545746,187,2813.45525
64.72572,190,2813.466842
30.271427,171,2813.762083
59.065742,190,2814.207404
61.11714,199,2814.746512
65.64288,205,2814.93973
64.21146,164,2815.116339
32.594288,164,2815.178928
41.842854,163,2815.942111
62.39427,193,2816.393707
53.02288,180,2816.439802
40.362865,142,2816.919089
69.34002,216,2817.396552
32.434288,156,2817.424504
55.082863,173,2817.592212
76.90001,198,2818.135171
33.748573,143,2818.598857
9.497146,207,2819.029451
61.442833,183,2819.657218
25.825718,220,2819.689823
45.534294,160,2819.73912
42.465717,160,2819.93951
62.508583,176,2820.1153
59.83431,179,2820.890557
51.185722,155,2821.676213
56.525692,183,2821.676213
10.31429,181,2822.712464
65.25144,186,2822.940108
65.35717,204,2823.174572
78.69145,200,2823.393779
51.90859,195,2823.417105
36.50286,130,2823.813524
59.90287,169,2823.856101
55.114285,154,2824.157339
50.088585,155,2825.146159
49.78287,162,2825.567262
30.522856,150,2825.825358
80.32002,196,2826.600025
53.694275,174,2826.672753
61.92287,187,2826.847317
92.61717,230,2826.894709
56.060013,174,2827.060458
4.0000005,108,2827.072007
51.24284,156,2828.167094
56.617165,172,2829.367096
83.86002,228,2829.861087
2.5714288,95,2829.91915
64.811424,189,2830.065115
57.368584,178,2830.138113
54.380024,190,2830.148977
66.32858,184,2830.148977
66.09141,196,2830.431136
37.86,146,2831.963094
32.902855,142,2832.4611
43.888565,172,2832.778918
55.217163,174,2832.950979
61.914314,188,2833.278907
78.86575,226,2833.546695
65.36858,200,2833.776357
54.41145,222,2833.801219
4.7428575,122,2834.027625
61.328583,188,2835.558974
49.545734,179,2835.621312
60.702858,181,2835.794677
45.83143,159,2836.036301
56.234306,184,2836.203511
64.67145,192,2836.717332
64.208595,179,2836.717332
48.685726,226,2837.206831
65.60289,178,2838.509725
60.974285,173,2838.526448
53.145733,168,2839.001047
37.871426,187,2839.010572
52.388565,168,2839.064693
15.577143,132,2839.215479
53.81144,154,2840.039046
71.325745,203,2840.335892
64.817116,175,2841.554377
44.431423,153,2841.655337
64.28288,188,2841.808912
44.19429,157,2841.844441
68.88575,180,2842.053483
61.345734,195,2842.180944
3.257143,100,2843.355074
46.00287,177,2843.355074
61.122875,196,2843.36678
52.99144,155,2844.071423
38.885715,149,2844.627068
44.65144,190,2844.905075
65.94857,191,2845.179794
66.54287,205,2845.206982
42.48572,159,2845.954425
66.474304,196,2846.613976
45.86858,159,2846.692868
17.982857,109,2846.692868
81.19717,216,2847.247202
4.2857146,109,2847.413881
3.657143,98,2847.906121
84.04574,203,2848.391274
59.677147,192,2848.668179
16.002857,113,2848.889245
54.4657,157,2849.528932
34.52572,146,2849.614022
58.87143,178,2850.019106
45.179996,165,2850.079373
26.039991,133,2850.099649
4.0000005,103,2851.203181
39.2,141,2851.224554
63.65143,187,2851.447797
61.94284,188,2851.692818
50.325726,153,2852.419759
60.417164,186,2852.580505
48.95429,161,2852.59624
67.1257,204,2853.086379
45.300003,149,2853.354124
48.59141,172,2854.035645
48.211426,192,2854.080721
13.502857,132,2854.444234
58.328575,195,2854.66209
40.87714,154,2854.920045
48.32572,187,2855.732371
67.942856,189,2856.373269
61.37714,202,2856.855498
46.31713,151,2857.124451
52.722855,179,2857.124451
59.44569,184,2857.315501
48.974285,164,2857.620476
60.462883,185,2858.176209
50.851444,177,2858.626849
43.745712,151,2859.202811
62.99716,197,2859.462355
71.78289,201,2860.347988
82.80287,206,2860.394136
58.857155,184,2860.43144
47.720005,153,2860.607277
59.345715,238,2861.101461
52.245705,187,2861.584865
37.95143,136,2861.642253
77.85431,207,2862.481258
43.174286,144,2862.659593
44.277153,149,2862.839329
46.005722,159,2863.091384
63.02574,188,2863.307882
65.94858,191,2864.426601
36.751434,176,2864.652822
27.36,144,2865.215507
80.57428,227,2865.465499
48.782864,180,2865.66917
55.814304,162,2865.961272
62.20574,202,2866.413599
66.81145,189,2866.678989
59.034286,193,2867.484069
34.248573,148,2867.677042
57.24573,188,2867.677042
67.08858,184,2868.430157
58.882877,194,2869.047952
55.31144,217,2869.106854
63.87146,179,2869.122396
53.41999,175,2869.329291
43.89142,151,2869.815275
41.02571,146,2869.867435
58.26286,177,2870.360959
54.23716,192,2871.514068
54.37144,164,2871.752089
36.822857,124,2871.8009
56.02001,165,2872.306512
46.160004,188,2872.39362
53.971447,164,2872.816046
97.542885,234,2873.044951
49.22856,163,2873.327709
7.2,124,2874.075357
43.140003,171,2874.557678
32.920002,146,2874.806544
63.351444,176,2875.166226
49.834293,162,2875.477695
75.071434,216,2875.67916
53.937134,166,2875.76121
68.645744,195,2876.494693
3.5428576,93,2877.391543
46.64572,201,2877.415125
54.72858,174,2877.47127
58.202858,170,2877.779019
29.657146,143,2878.030087
40.205715,165,2878.05132
34.660004,150,2878.322035
16.588572,121,2880.131078
78.16002,208,2880.310322
48.54573,171,2880.586356
24.03429,137,2880.763793
81.43146,199,2880.891388
41.374283,166,2881.013391
79.3943,206,2881.396683
52.514294,200,2881.619823
3.5428576,106,2882.324256
2.3428574,95,2883.161376
48.53429,179,2883.589415
49.00573,160,2883.642281
54.72574,159,2883.879253
65.30574,195,2884.137003
70.28286,190,2884.402238
60.860012,195,2884.658333
49.819996,176,2885.216296
40.680004,145,2886.044959
54.86859,172,2886.071147
48.654274,171,2886.755093
42.760014,184,2886.755093
55.562874,179,2887.034319
54.191437,172,2887.330662
56.274284,201,2887.576795
55.40573,188,2888.130441
28.260002,187,2888.806173
69.62003,195,2889.009271
45.482864,187,2889.532014
86.514305,220,2890.459116
62.454315,178,2890.613629
58.73143,171,2890.692798
50.794296,213,2890.829373
46.69714,155,2890.938336
15.102858,134,2891.637641
24.988573,114,2892.546343
42.520004,155,2892.724209
76.517166,213,2892.855541
3.8285713,95,2893.349116
51.74858,163,2893.605243
44.21429,184,2893.784355
74.29431,182,2894.046045
41.182865,172,2894.076192
55.285736,150,2895.205896
39.679996,164,2895.824056
30.74,150,2896.092239
54.08288,194,2896.138365
59.7,173,2896.845343
46.4343,184,2896.869392
62.16288,174,2897.09775
61.697174,182,2897.137024
65.4943,185,2898.271821
49.83144,156,2898.287516
60.54573,171,2899.005586
7.1428566,121,2899.231606
56.057133,187,2899.393839
39.808575,136,2899.500078
23.580002,159,2899.619421
53.420025,175,2899.731279
28.134285,117,2900.67747
15.625714,108,2901.115462
68.98859,187,2901.363371
47.94001,161,2901.61742
52.73999,153,2902.065671
40.405712,170,2902.203061
50.842857,186,2902.203061
85.30289,235,2902.211577
14.791428,132,2903.4034
54.462868,183,2903.489216
39.13715,164,2903.655191
53.94,169,2904.208685
47.211433,167,2904.666861
35.805717,175,2904.696388
54.90573,183,2904.902268
79.27145,219,2905.387403
48.234295,148,2905.828485
57.105732,185,2906.314347
76.551445,200,2906.369414
59.1343,187,2907.340881
53.240017,162,2907.385622
60.528584,188,2907.848009
68.34568,206,2908.288497
38.788574,146,2908.412689
53.485737,190,2908.65015
47.437138,145,2908.862818
39.65143,145,2908.903643
4.9714284,105,2909.392674
50.674274,148,2909.557065
59.062878,193,2910.288039
3.257143,89,2910.76957
50.40286,163,2910.801234
52.49716,189,2911.60162
63.388584,183,2911.781981
57.08286,188,2911.857782
89.12573,228,2911.881034
43.302853,159,2912.816765
47.917156,223,2913.031413
48.111443,149,2913.220196
27.94286,137,2913.743719
74.037155,213,2914.147285
58.860012,187,2914.407729
61.948578,178,2914.609461
48.042866,184,2914.640749
60.21144,175,2915.909822
70.67718,197,2916.080292
75.75431,185,2916.266588
51.50571,149,2916.572561
65.51146,186,2916.778968
49.01715,165,2917.252335
53.35716,167,2917.390563
74.30002,209,2917.730416
50.73713,168,2918.38673
48.705727,157,2918.564323
64.1143,171,2918.579897
5.485715,107,2918.835868
48.294285,157,2918.977741
36.197147,137,2919.45121
50.382847,178,2919.478367
33.460003,152,2920.081942
53.217155,160,2921.231282
50.662865,158,2921.49528
63.78003,189,2921.541111
81.951454,199,2921.549675
46.82857,198,2922.016436
47.594307,163,2922.023944
58.022858,179,2922.381321
49.111443,170,2922.822938
5.5999994,105,2923.436992
59.745728,163,2923.903753
46.96858,159,2924.16923
30.445715,139,2924.404963
45.777138,190,2924.694747
54.025726,167,2925.102954
60.751453,195,2925.282498
50.842865,153,2925.336752
56.279984,178,2926.086644
18.57143,119,2926.486123
50.21429,157,2926.722407
66.91144,211,2926.996125
62.268555,211,2927.32307
53.09143,168,2927.887957
69.95717,199,2928.161801
53.642868,192,2928.181592
37.682854,143,2928.408691
31.534285,140,2929.069346
41.971428,148,2929.562387
72.22573,190,2929.59564
41.40286,145,2929.805576
51.86857,175,2930.8255
56.4,174,2931.081855
64.48289,193,2931.661591
55.99144,190,2931.821099
52.46,179,2932.255951
46.997143,173,2932.568545
71.44572,181,2932.707259
77.31716,202,2933.2039
43.5543,163,2933.649404
32.228573,161,2933.878217
60.59426,161,2934.205394
37.320004,172,2934.346014
44.07428,156,2934.626304
30.46,144,2934.860373
37.694286,168,2935.363473
3.885714,102,2935.46339
75.305725,199,2936.318439
60.1,179,2936.398141
37.211426,150,2936.586413
34.111427,162,2937.329693
61.877167,200,2937.361405
54.78572,184,2937.505921
33.817146,183,2938.117531
64.11145,185,2938.333009
31.982857,132,2938.352456
59.20288,157,2938.8249
53.017143,157,2939.014174
3.5428576,103,2939.978628
45.757137,153,2940.016429
47.562862,161,2940.167397
4.457143,95,2940.606777
43.34858,164,2941.093625
61.697147,222,2941.125036
25.562859,199,2941.607819
47.582855,165,2941.781508
53.420017,164,2942.456647
69.27144,184,2942.900134
35.594284,156,2942.930465
40.711437,203,2943.032995
39.502865,171,2943.665864
52.300003,172,2943.698469
55.714294,176,2944.364875
52.191444,200,2944.873002
27.557142,128,2944.908231
50.025734,193,2945.481471
53.40858,172,2945.680033
5.6,109,2946.2466
73.602875,191,2946.270202
51.454273,161,2946.503942
48.7543,179,2946.787988
26.728561,140,2947.404223
32.45143,138,2947.985494
66.43718,185,2948.545409
62.65429,179,2949.197672
16.968569,136,2949.490154
49.377125,172,2949.717665
51.417152,178,2949.755566
40.168575,171,2949.823942
17.599998,142,2950.257047
14.328573,106,2951.105511
58.54855,170,2951.385545
69.548584,180,2951.674509
39.600006,162,2952.217701
33.277138,138,2952.454448
40.8,166,2952.454448
52.0,175,2952.504128
62.385727,203,2953.124487
60.671406,185,2953.915132
59.422874,187,2954.197713
16.282858,130,2954.467263
53.145725,172,2954.87228
39.04,212,2954.934763
62.86573,189,2955.444847
58.41141,187,2955.592047
51.22,154,2955.647242
26.439999,127,2956.790312
31.939999,163,2956.80083
11.90857,128,2957.671271
56.131443,182,2957.722966
36.72571,140,2957.722966
39.997143,154,2958.7451
56.374264,156,2958.791842
44.891438,169,2959.249128
4.571429,114,2959.288859
21.177145,141,2960.282764
58.14859,180,2960.362937
50.180016,156,2960.597151
74.84002,204,2961.377881
35.50857,159,2961.411568
27.457142,157,2961.903471
3.4857144,102,2961.947586
43.625706,185,2962.066967
60.048595,185,2962.339956
43.925713,169,2963.416244
47.54285,185,2963.556077
39.19143,137,2963.671319
6.685714,114,2963.889849
38.028576,151,2964.056395
54.574306,158,2964.573958
44.317142,145,2964.74056
59.42856,181,2964.837414
56.125725,176,2966.520673
56.79713,166,2966.566648
43.551426,171,2966.838276
66.93428,200,2967.001969
41.37143,141,2967.078221
51.62856,185,2967.252654
61.7314,186,2968.022981
57.457172,191,2968.315377
5.485714,107,2968.50014
17.428572,130,2969.122347
33.08857,163,2969.370186
46.048565,147,2969.65113
36.048573,137,2969.703784
49.374306,162,2969.995006
28.814285,129,2970.7822
49.885727,157,2971.015763
6.0,115,2971.332854
22.405716,113,2971.528494
3.6000004,96,2971.528494
35.20572,175,2971.756674
31.351427,120,2972.252089
42.328568,163,2972.530399
6.3428574,119,2972.978828
47.979992,170,2973.640027
3.9428573,100,2973.912868
43.071423,163,2974.036249
36.954285,157,2974.152181
51.914272,164,2974.412801
46.231434,177,2974.42395
22.257137,119,2974.462861
30.505713,150,2975.723806
24.139997,126,2975.973353
40.777134,153,2978.913535
53.880005,154,2978.940633
42.154285,160,2979.155085
63.2143,186,2979.175093
69.748604,218,2979.474187
50.697155,228,2979.806783
64.97429,197,2980.712536
3.657143,96,2980.731804
51.114292,191,2980.91639
44.83143,154,2981.75514
1.314286,68,2981.968994
58.1657,188,2982.231267
77.3943,205,2982.481575
72.66003,181,2982.548204
40.839993,158,2982.548204
53.279984,172,2983.600142
12.191429,112,2983.790006
32.65142,175,2983.819017
2.9714289,103,2984.262841
57.76572,175,2984.717295
41.471428,143,2984.761433
62.417152,180,2985.187046
41.062866,160,2985.205972
51.831413,165,2986.866011
47.04856,166,2986.903638
56.61713,187,2987.078699
68.25146,193,2987.770663
36.682854,141,2987.795862
48.84001,168,2987.795862
49.037136,159,2988.082916
70.78571,218,2988.595711
47.54857,150,2989.336485
44.651424,157,2989.609159
55.79143,178,2989.705119
57.799984,166,2990.525963
12.78857,112,2990.539335
56.54002,170,2991.005058
63.388542,207,2991.369522
77.40573,217,2991.454125
44.339996,148,2992.07948
42.854286,162,2992.711842
53.965702,176,2993.116336
45.937153,166,2994.385165
51.585712,192,2994.416185
56.368557,201,2994.646429
58.111446,178,2994.985076
56.50284,194,2995.851425
45.648563,148,2996.122217
62.765743,207,2996.683974
42.57143,175,2997.048058
33.920006,140,2997.62299
44.242855,148,2997.68236
54.69429,191,2998.720917
51.714306,162,2998.927043
44.39142,154,2999.091102
45.94001,202,2999.197075
51.445724,161,2999.94081
44.85429,146,3000.17353
60.28856,196,3000.197805
44.148582,149,3000.367506
39.51143,148,3001.173298
24.725714,136,3001.433619
50.48857,164,3001.658979
49.98857,165,3001.723417
41.3,151,3002.673875
41.937138,152,3002.86659
51.159996,173,3002.86659
54.857166,161,3002.895303
11.577143,118,3003.406846
30.782852,145,3003.615349
44.06857,148,3004.170671
58.342842,180,3004.658751
19.511429,122,3005.920765
53.271442,175,3006.019461
64.648544,184,3006.183758
49.359985,188,3006.217185
34.64,164,3006.441361
80.911446,236,3006.90546
